"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.902875438E2,6.278264789E0,-2.397548452E0,8.625428953E0
1.902975138E2,5.602892085E0,-2.993310730E0,6.834489364E0
1.903074828E2,5.353621774E0,-3.138284256E0,5.153456379E0
1.903174528E2,3.994922984E0,-3.644191786E0,3.551195329E0
1.903274228E2,3.741751117E0,-3.491246751E0,1.495776236E0
1.903373918E2,3.858697477E0,-3.212787724E0,-6.144681054E-1
1.903473618E2,4.141327323E0,-2.837650833E0,-2.236126708E0
1.903573306E2,4.538561427E0,-2.506831743E0,-3.883232979E0
1.903673006E2,5.235591048E0,-1.974652088E0,-5.146544970E0
1.903772706E2,5.415899298E0,-1.930347151E0,-5.723909569E0
1.903872396E2,4.402829133E0,-2.276627448E0,-5.599148113E0
1.903972096E2,3.831214686E0,-2.462359575E0,-5.870943654E0
1.904071796E2,3.533300511E0,-2.456743909E0,-6.115583555E0
1.904171486E2,3.519510437E0,-2.714635940E0,-6.217806918E0
1.904271186E2,3.069754304E0,-3.235051582E0,-6.532291226E0
1.904370876E2,2.347291633E0,-3.722529273E0,-7.240898334E0
1.904470576E2,2.000753767E0,-4.205167809E0,-8.210163206E0
1.904570276E2,2.327417825E0,-4.492929756E0,-8.967009258E0
1.904669966E2,2.702226687E0,-4.414843699E0,-9.334671654E0
1.904769666E2,2.671902734E0,-4.562966536E0,-9.698194805E0
1.904869356E2,2.529654011E0,-4.843765619E0,-9.810021050E0
1.904969056E2,2.374741387E0,-5.084903038E0,-9.100627491E0
1.905068756E2,2.482808165E0,-5.338531280E0,-7.587275110E0
1.905168446E2,2.672813146E0,-5.334815374E0,-5.853753424E0
1.905268146E2,2.848627810E0,-5.077364808E0,-4.387768167E0
1.905367836E2,3.328550607E0,-4.639476183E0,-3.956413806E0
1.905467536E2,3.861208271E0,-4.144547385E0,-4.850023309E0
1.905567236E2,3.907649489E0,-2.794068611E0,-6.499701769E0
1.905666926E2,3.803760547E0,-6.765134954E-1,-6.987046144E0
1.905766626E2,4.766833802E0,1.447670023E0,-4.654014700E0
1.905866316E2,7.489990890E0,2.165922114E0,-1.372984707E-1
1.905966016E2,1.009184515E1,1.510129981E0,4.701690558E0
1.906065716E2,1.029910556E1,6.220408344E-1,9.381196779E0
1.906165406E2,8.597188071E0,1.129428880E0,1.318605836E1
1.906265106E2,5.877804776E0,2.176364071E0,1.268005435E1
1.906364796E2,3.770634901E0,3.196828333E0,1.069840724E1
1.906464496E2,3.078345033E0,4.052291771E0,1.025198401E1
1.906564196E2,2.495060713E0,4.952101076E0,9.258103534E0
1.906663886E2,2.258845480E0,6.164424178E0,6.794945814E0
1.906763586E2,1.905672485E0,6.987757165E0,4.322965815E0
1.906863276E2,1.414522743E0,6.842530455E0,2.411036809E0
1.906962976E2,1.108482984E0,6.618987892E0,6.543437773E-1
1.907062676E2,3.358792698E-1,5.743541011E0,-5.074038327E-1
1.907162366E2,-1.043804008E0,4.406549424E0,-9.791759026E-1
1.907262066E2,-2.665937405E0,2.916276587E0,-8.121379083E-1
1.907361756E2,-4.453677397E0,1.389746920E0,-5.055257070E-1
1.907461456E2,-6.076154026E0,3.903001830E-1,-2.034304798E-2
1.907561156E2,-7.822626125E0,-3.485536945E-1,4.875665689E-1
1.907660846E2,-9.209678648E0,-6.695415679E-1,7.272772676E-1
1.907760546E2,-9.830303872E0,-5.562099570E-1,9.967087787E-1
1.907860236E2,-9.805578336E0,1.289468926E-1,6.319150275E-1
1.907959936E2,-9.582031095E0,1.134136473E0,-7.324350965E-1
1.908059636E2,-9.505507414E0,1.876566215E0,-2.131407754E0
1.908159326E2,-9.676577064E0,2.035256724E0,-2.904556428E0
1.908259026E2,-1.013892927E1,1.614842504E0,-2.638019873E0
1.908358726E2,-1.071052968E1,5.930737281E-1,-1.402057064E0
1.908458416E2,-1.104580435E1,-6.386603755E-1,1.404542130E-1
1.908558116E2,-1.129010336E1,-1.475989843E0,1.079657965E0
1.908657806E2,-1.100481537E1,-1.905721602E0,8.911144960E-1
1.908757506E2,-1.014692241E1,-1.681270382E0,1.535794580E-1
1.908857206E2,-9.337840844E0,-9.983442450E-1,-2.058295923E-1
1.908956896E2,-8.022465829E0,-3.545207781E-1,5.045275873E-1
1.909056596E2,-6.510623783E0,7.984431446E-2,2.095094206E0
1.909156286E2,-5.408250555E0,5.085826313E-1,3.738568770E0
1.909255986E2,-4.528015974E0,9.783695716E-1,5.077767681E0
1.909355686E2,-4.030139009E0,1.360633634E0,6.079327894E0
1.909455376E2,-3.707943978E0,1.821379024E0,6.220665622E0
1.909555076E2,-2.986993983E0,3.650831884E0,6.103625999E0
1.909654766E2,-2.198872051E0,6.761188084E0,7.153309967E0
1.909754466E2,3.534270564E-1,6.854966313E0,8.114172390E0
1.909854166E2,4.117681768E0,5.067660769E0,1.005432941E1
1.909953856E2,7.038065439E0,5.149610665E0,1.398247953E1
1.910053556E2,8.274783125E0,3.697269301E0,1.648046853E1
1.910153246E2,8.413907096E0,2.329704963E0,1.627721347E1
1.910252946E2,7.260395290E0,-2.508040363E-1,1.368381078E1
1.910352646E2,5.858476805E0,-1.859722726E0,1.117306783E1
1.910452336E2,5.187860811E0,-3.183349332E0,8.593214303E0
1.910552036E2,4.920583999E0,-3.591682035E0,6.131590308E0
1.910651726E2,4.755827296E0,-4.030655903E0,3.441322054E0
1.910751426E2,4.351161381E0,-4.363372999E0,9.803032458E-1
1.910851116E2,4.383992620E0,-4.594206455E0,-1.321560785E0
1.910950816E2,4.564523942E0,-4.821540937E0,-3.280763944E0
1.911050516E2,4.550878002E0,-5.116058757E0,-4.932376664E0
1.911150206E2,4.410163296E0,-5.484483629E0,-5.544801752E0
1.911249906E2,4.550920102E0,-5.810632548E0,-5.536184710E0
1.911349596E2,4.532693161E0,-5.895435886E0,-5.411253101E0
1.911449296E2,4.137465822E0,-6.018987553E0,-5.385080379E0
1.911548996E2,3.878222207E0,-6.006159346E0,-5.676608518E0
1.911648686E2,3.814786057E0,-5.812529384E0,-6.143267198E0
1.911748386E2,3.854051279E0,-5.597560009E0,-6.494935119E0
1.911848076E2,3.877325537E0,-5.393203915E0,-6.980006681E0
1.911947776E2,3.831279006E0,-5.167676808E0,-7.329980664E0
1.912047476E2,3.752812003E0,-5.116986126E0,-7.558880446E0
1.912147166E2,3.763943932E0,-5.075741621E0,-7.691835020E0
1.912246866E2,3.620429871E0,-5.339898359E0,-7.338487194E0
1.912346556E2,3.239936346E0,-5.788680346E0,-6.707335812E0
1.912446256E2,3.080368754E0,-6.044494277E0,-6.050126315E0
1.912545956E2,2.875983424E0,-6.398569497E0,-5.137396417E0
1.912645646E2,2.880185233E0,-6.384538518E0,-4.097425843E0
1.912745346E2,3.142554185E0,-5.996452383E0,-3.455589260E0
1.912845036E2,3.611303537E0,-5.427349316E0,-3.361259639E0
1.912944736E2,3.736928626E0,-4.719458492E0,-3.939873202E0
1.913044436E2,3.978830569E0,-3.809331774E0,-5.384274632E0
1.913144126E2,4.273445746E0,-2.579206240E0,-6.861474849E0
1.913243826E2,4.148938644E0,-1.071076006E0,-6.789006212E0
1.913343516E2,4.582638323E0,2.822772592E-1,-4.668369030E0
1.913443216E2,6.322163930E0,1.162479097E-1,-4.549624944E-1
1.913542920E2,8.058094668E0,-1.504120213E0,3.646854023E0
1.913642610E2,6.734280952E0,-2.650769727E0,6.926411687E0
1.913742310E2,4.209078134E0,-8.115514326E-1,8.154692425E0
1.913842000E2,2.437866173E0,2.950855851E-1,7.104285741E0
1.913941700E2,7.504316568E-1,1.301458642E0,6.685733274E0
1.914041400E2,-5.195344663E-1,2.285115266E0,6.895373497E0
1.914141090E2,-9.698455006E-1,3.276981381E0,6.611325701E0
1.914240790E2,-6.952561605E-1,4.706546670E0,5.397660078E0
1.914340480E2,-3.823225343E-1,5.858185029E0,3.935856165E0
1.914440180E2,-6.559020603E-1,6.008729197E0,3.253097259E0
1.914539880E2,-6.067983127E-1,5.953102881E0,2.772509927E0
1.914639570E2,-1.104718546E0,5.422454027E0,2.164004227E0
1.914739270E2,-2.420815693E0,4.448214344E0,1.798080794E0
1.914838960E2,-3.660564575E0,3.825699008E0,1.640960262E0
1.914938660E2,-4.642127311E0,3.887491506E0,1.922484400E0
1.915038360E2,-5.506151657E0,3.837486410E0,2.453250198E0
1.915138050E2,-6.008445607E0,4.288144184E0,2.830465774E0
1.915237750E2,-5.883130420E0,4.819072827E0,2.726640274E0
1.915337440E2,-5.914041726E0,5.268641850E0,2.342710340E0
1.915437140E2,-6.307502621E0,5.398481612E0,2.142002324E0
1.915536840E2,-7.333182015E0,5.147415621E0,1.803083671E0
1.915636530E2,-8.438496977E0,4.583797826E0,1.607207794E0
1.915736230E2,-9.188207672E0,3.499959395E0,1.930924271E0
1.915835920E2,-9.573642679E0,2.411224505E0,1.952722106E0
1.915935620E2,-9.693148073E0,1.474839111E0,1.264653343E0
1.916035320E2,-9.854868025E0,3.729582185E-1,7.151185673E-1
1.916135010E2,-9.565619130E0,-4.511284751E-1,4.137840629E-1
1.916234710E2,-8.941043528E0,-9.431342500E-1,5.497902989E-2
1.916334400E2,-8.240855826E0,-9.812159961E-1,-8.122191846E-2
1.916434100E2,-7.345500344E0,-9.955019134E-1,2.592158407E-1
1.916533800E2,-6.477485858E0,-1.092158142E0,9.873567420E-1
1.916633490E2,-5.634327301E0,-1.028142825E0,1.917252896E0
1.916733190E2,-4.560616540E0,-7.922755015E-1,2.734270306E0
1.916832880E2,-3.635530306E0,-1.444250572E-1,2.896855060E0
1.916932580E2,-3.055781797E0,3.439028192E-1,3.167895141E0
1.917032270E2,-2.516483157E0,7.167025781E-1,3.768491312E0
1.917131970E2,-2.244144995E0,2.332581208E0,5.087483999E0
1.917231670E2,-1.878158412E0,4.581185290E0,6.488577442E0
1.917331360E2,6.410577339E-1,3.862934369E0,6.921955524E0
1.917431060E2,3.902304257E0,3.663454269E0,8.952083656E0
1.917530750E2,6.801784717E0,4.792337018E0,1.275465780E1
1.917630450E2,9.673652871E0,5.543075654E0,1.564829748E1
1.917730150E2,1.067124809E1,4.016951199E0,1.605107942E1
1.917829840E2,9.663478131E0,2.082629696E0,1.362651508E1
1.917929540E2,8.105350111E0,9.731070775E-1,1.003796189E1
1.918029230E2,7.302063718E0,1.676993144E-1,6.776323602E0
1.918128930E2,6.299103096E0,-7.974912179E-1,3.912401229E0
1.918228630E2,4.705345944E0,-1.862170955E0,1.591561815E0
1.918328320E2,3.402381645E0,-2.860217577E0,-1.364301592E-1
1.918428020E2,2.808685480E0,-3.699588307E0,-1.143086221E0
1.918527710E2,2.483252554E0,-4.515478374E0,-1.925928410E0
1.918627410E2,2.525855367E0,-5.227068731E0,-2.355390027E0
1.918727110E2,2.726593496E0,-5.597077614E0,-2.152444282E0
1.918826800E2,2.921704558E0,-5.761213050E0,-2.402696925E0
1.918926500E2,2.983345613E0,-5.754139089E0,-3.030285598E0
1.919026190E2,2.731788455E0,-5.870451903E0,-3.667905754E0
1.919125890E2,2.169042773E0,-5.997399048E0,-4.580998179E0
1.919225590E2,1.518343565E0,-6.215846347E0,-5.495073522E0
1.919325280E2,9.343610877E-1,-6.620402918E0,-6.002132369E0
1.919424980E2,8.000254011E-1,-6.860691322E0,-6.450260053E0
1.919524670E2,8.370616651E-1,-6.692606676E0,-6.933310232E0
1.919624370E2,9.588433796E-1,-6.462223456E0,-7.307444910E0
1.919724060E2,1.285226187E0,-6.350738103E0,-7.142897245E0
1.919823760E2,1.721628449E0,-6.088769394E0,-6.429221186E0
1.919923460E2,2.112610710E0,-5.882642178E0,-5.425030895E0
1.920023150E2,2.370717334E0,-5.787144867E0,-4.206023256E0
1.920122850E2,2.322121709E0,-5.898168874E0,-2.931613834E0
1.920222540E2,2.385857529E0,-5.952202994E0,-1.980954217E0
1.920322240E2,2.595509446E0,-5.811510800E0,-1.312221612E0
1.920421940E2,2.919500157E0,-5.299515733E0,-7.705495870E-1
1.920521630E2,3.742122708E0,-4.332233652E0,-4.831992835E-1
1.920621330E2,4.374257006E0,-3.213121600E0,-1.568081735E0
1.920721020E2,4.466324925E0,-2.052061037E0,-4.267473400E0
1.920820720E2,4.146521990E0,-4.487673694E-1,-5.805844263E0
1.920920420E2,3.511545360E0,1.663567936E0,-5.434456607E0
1.921020110E2,4.414307510E0,2.688298911E0,-2.667165320E0
1.921119810E2,6.216146894E0,1.480179373E0,1.407407266E0
1.921219500E2,6.405242339E0,2.537446010E-1,5.234864824E0
1.921319200E2,4.703085411E0,7.767207384E-2,8.322341453E0
1.921418900E2,3.201929736E0,1.440380884E0,9.257679026E0
1.921518590E2,2.251444952E0,2.864472595E0,6.919874500E0
1.921618290E2,4.663119400E-1,3.261106190E0,5.197138588E0
1.921717980E2,-1.046514192E-1,3.867541391E0,3.680781323E0
1.921817680E2,-3.359120142E-1,4.700384290E0,1.034608676E0
1.921917380E2,-5.842549574E-1,5.370295694E0,-1.583381560E0
1.922017070E2,-5.178165543E-1,5.451758518E0,-3.718909262E0
1.922116770E2,2.379641354E-2,5.547187416E0,-4.883965811E0
1.922216460E2,-2.316409564E-1,4.568958762E0,-4.818495122E0
1.922316160E2,-7.630113566E-1,3.562664058E0,-2.981547886E0
1.922415850E2,-1.426282663E0,2.196501882E0,-6.506249481E-1
1.922515550E2,-2.566846395E0,1.488123400E0,1.186129915E0
1.922615250E2,-3.447130094E0,1.191912226E0,2.641851554E0
1.922714940E2,-3.860348731E0,1.189457565E0,4.000533972E0
1.922814640E2,-4.242228631E0,1.429714394E0,4.474505764E0
1.922914330E2,-4.671637623E0,1.946805893E0,3.775778112E0
1.923014030E2,-5.075144620E0,2.464293249E0,2.447560272E0
1.923113730E2,-5.394211975E0,2.826755131E0,1.322688128E0
1.923213420E2,-5.713311490E0,2.989386079E0,4.461811459E-1
1.923313120E2,-6.262974905E0,2.841500055E0,-6.474797308E-2
1.923412810E2,-6.902610596E0,2.146465504E0,-6.246989787E-2
1.923512500E2,-7.347079092E0,1.329272093E0,1.187943721E-1
1.923612200E2,-7.598316992E0,3.538308066E-1,3.884469080E-1
1.923711890E2,-7.923919780E0,-6.887675053E-1,1.228599411E-1
1.923811590E2,-8.115218457E0,-1.367744433E0,-1.054607908E0
1.923911280E2,-8.224270783E0,-1.846348389E0,-1.973677942E0
1.924010980E2,-8.064955791E0,-2.236979232E0,-2.242234125E0
1.924110680E2,-7.641029148E0,-2.091916829E0,-2.438847921E0
1.924210370E2,-7.088604679E0,-1.679326767E0,-2.211010578E0
1.924310070E2,-6.435862454E0,-1.571889442E0,-8.397946537E-1
1.924409760E2,-5.674288343E0,-1.260914633E0,5.825686204E-1
1.924509460E2,-4.774743331E0,-6.210023689E-1,1.082934160E0
1.924609150E2,-3.924760489E0,-2.014997292E-1,1.269834561E0
1.924708850E2,-3.200395135E0,1.602786130E-1,2.032738913E0
1.924808550E2,-2.488944233E0,1.509834697E0,3.747197506E0
1.924908240E2,-2.408101214E0,4.253036039E0,5.732650571E0
1.925007940E2,-1.896205843E0,5.403644704E0,6.718814481E0
1.925107630E2,1.794521593E0,3.939049914E0,8.002657802E0
1.925207330E2,5.900054017E0,4.685272745E0,1.156680998E1
1.925307030E2,8.674602867E0,4.966749521E0,1.426116368E1
1.925406720E2,8.778084551E0,4.450232803E0,1.382653078E1
1.925506420E2,7.811598276E0,3.593103493E0,1.036804423E1
1.925606110E2,7.257156517E0,2.518816781E0,7.260426865E0
1.925705810E2,6.713698753E0,1.523661608E0,5.207413316E0
1.925805510E2,5.555423804E0,4.335821503E-1,3.125741394E0
1.925905200E2,4.131926755E0,-6.626567638E-1,1.359406303E0
1.926004900E2,2.805575346E0,-1.636080760E0,-4.426517665E-2
1.926104590E2,2.140294060E0,-2.489759043E0,-9.860440421E-1
1.926204290E2,2.135812754E0,-3.139158415E0,-1.492104185E0
1.926303980E2,2.374622104E0,-3.681530351E0,-1.651433794E0
1.926403680E2,2.529064904E0,-4.247137368E0,-1.406189291E0
1.926503380E2,2.831444013E0,-4.366112419E0,-1.415624358E0
1.926603070E2,3.423861099E0,-4.273079125E0,-1.676109629E0
1.926702770E2,3.771061163E0,-4.206481093E0,-1.919148563E0
1.926802460E2,3.694136948E0,-4.260473698E0,-2.189200464E0
1.926902160E2,3.419743490E0,-4.450293614E0,-2.342548957E0
1.927001860E2,2.939963073E0,-4.807961948E0,-2.362357569E0
1.927101550E2,2.268366501E0,-5.142443733E0,-2.564525051E0
1.927201250E2,1.936845746E0,-5.303999378E0,-3.108269328E0
1.927300940E2,1.801047671E0,-5.192637402E0,-4.217255757E0
1.927400640E2,1.767432028E0,-5.020509991E0,-5.392099961E0
1.927500340E2,1.848128867E0,-4.727580859E0,-6.156241584E0
1.927600030E2,2.266195430E0,-4.429920745E0,-6.248873175E0
1.927699730E2,2.727544838E0,-4.253286300E0,-5.449058858E0
1.927799420E2,2.831594287E0,-4.373916698E0,-4.220135511E0
1.927899120E2,2.756346468E0,-4.495488498E0,-2.756536503E0
1.927998810E2,2.665153293E0,-4.685160479E0,-1.214190702E0
1.928098510E2,2.632315915E0,-4.729620953E0,-3.556884670E-1
1.928198210E2,2.568072556E0,-4.398500147E0,-7.907563949E-1
1.928297900E2,2.351320365E0,-4.133617185E0,-2.783632500E0
1.928397600E2,1.486190311E0,-3.324257289E0,-5.053131022E0
1.928497290E2,8.067432672E-1,-1.880800769E0,-5.739941465E0
1.928596990E2,6.242352945E-1,3.816331476E-1,-4.915726717E0
1.928696690E2,2.214874418E0,2.366303270E0,-2.005362250E0
1.928796380E2,4.597523580E0,2.708559514E0,2.330589647E0
1.928896080E2,6.131930031E0,1.737507733E0,5.630282782E0
1.928995770E2,5.843574591E0,1.023660935E0,6.826944702E0
1.929095470E2,3.892280960E0,1.104653057E0,6.775182810E0
1.929195160E2,1.990182878E0,1.160516771E0,5.960528845E0
1.929294860E2,1.156883311E0,1.612438713E0,4.792834616E0
1.929394560E2,1.312453746E0,2.314735506E0,4.296189076E0
1.929494250E2,1.747733928E0,3.177445398E0,3.606871347E0
1.929593950E2,1.500694329E0,3.932349005E0,2.066581428E0
1.929693640E2,8.985357821E-1,4.292701212E0,3.618373990E-2
1.929793340E2,8.718420732E-1,4.393233560E0,-1.567897548E0
1.929893040E2,7.356042874E-1,4.060084940E0,-2.436506111E0
1.929992730E2,1.245299059E-1,3.215663384E0,-2.446803058E0
1.930092430E2,-8.448723757E-1,2.176123751E0,-2.060934187E0
1.930192120E2,-2.235119818E0,9.338254827E-1,-1.233929148E0
1.930291820E2,-3.783339731E0,-1.300584483E-1,-7.796823531E-1
1.930391510E2,-5.147972860E0,-5.253612167E-1,-6.890417397E-1
1.930491210E2,-6.074882841E0,-5.758162558E-1,-5.033388484E-1
1.930590910E2,-6.751848326E0,-2.487586802E-1,-8.705948621E-1
1.930690600E2,-7.157434008E0,3.898467314E-1,-1.547576720E0
1.930790300E2,-7.300014269E0,1.252484118E0,-2.012527428E0
1.930889990E2,-7.604006333E0,1.958966348E0,-2.454479282E0
1.930989690E2,-7.992861376E0,2.786238019E0,-3.106575390E0
1.931089390E2,-8.563336785E0,3.169397290E0,-3.263802341E0
1.931189080E2,-9.149427769E0,2.729483775E0,-2.228230044E0
1.931288780E2,-9.392276083E0,2.061169245E0,-2.419963753E-1
1.931388470E2,-9.206418241E0,1.416143006E0,1.746953909E0
1.931488170E2,-9.156567804E0,6.372529507E-1,3.071053555E0
1.931587860E2,-9.103901932E0,-2.612535954E-2,4.061240349E0
1.931687560E2,-8.814700985E0,-2.352405024E-1,3.984101542E0
1.931787260E2,-8.593737044E0,2.891360432E-1,2.432262202E0
1.931886950E2,-8.526187086E0,5.416503900E-1,1.053359528E0
1.931986650E2,-7.751276645E0,5.976883507E-1,8.893375272E-1
1.932086340E2,-6.100630471E0,7.344646651E-1,1.550274625E0
1.932186040E2,-4.791932391E0,7.904535091E-1,2.315622529E0
1.932285740E2,-3.882003894E0,4.435820585E-1,2.807452887E0
1.932385430E2,-3.367897398E0,-1.193019104E-1,3.393323430E0
1.932485130E2,-2.751663433E0,3.254092455E-1,4.011424996E0
1.932584820E2,-1.979898210E0,2.627950968E0,5.202397574E0
1.932684520E2,-2.245787478E0,5.667897336E0,6.664796734E0
1.932784210E2,1.608919859E-1,5.645073899E0,6.854784465E0
1.932883910E2,5.169613405E0,4.753915549E0,8.514912484E0
1.932983610E2,8.658239434E0,5.302724100E0,1.193559153E1
1.933083300E2,9.927854140E0,4.789097661E0,1.299704126E1
1.933183000E2,9.313128172E0,3.947408509E0,1.172319727E1
1.933282690E2,8.917846454E0,2.819733794E0,9.379807481E0
1.933382390E2,8.250953382E0,1.915781152E0,7.189395474E0
1.933482090E2,7.157502421E0,7.994278157E-1,5.064095137E0
1.933581790E2,5.877759168E0,-3.862869465E-1,3.199076003E0
1.933681490E2,4.619224352E0,-1.354270694E0,1.603756768E0
1.933781180E2,3.824835082E0,-2.192715225E0,3.086183810E-1
1.933880880E2,3.422762992E0,-2.949095839E0,-7.362679464E-1
1.933980570E2,3.520957038E0,-3.628104926E0,-1.632583541E0
1.934080270E2,3.796859663E0,-4.092703632E0,-2.271450323E0
1.934179970E2,3.644982330E0,-4.586661792E0,-2.618981339E0
1.934279660E2,3.362135552E0,-5.069572223E0,-2.868515945E0
1.934379360E2,3.184558536E0,-5.414310610E0,-3.003595982E0
1.934479050E2,2.866139052E0,-5.665528044E0,-3.077841588E0
1.934578750E2,2.269150028E0,-6.077692428E0,-3.390096352E0
1.934678440E2,1.734370701E0,-6.242498540E0,-4.122461282E0
1.934778140E2,1.411404423E0,-6.200162945E0,-5.128441406E0
1.934877840E2,1.360739468E0,-6.109261546E0,-5.906042735E0
1.934977530E2,1.327212119E0,-5.983358713E0,-6.415629333E0
1.935077230E2,1.360389805E0,-5.843179320E0,-6.805594178E0
1.935176920E2,1.771542621E0,-5.703770589E0,-6.591650990E0
1.935276620E2,2.267640277E0,-5.351679913E0,-5.905824634E0
1.935376320E2,2.638349072E0,-5.258107506E0,-5.253313374E0
1.935476010E2,2.749902252E0,-5.398076400E0,-4.255394222E0
1.935575710E2,2.683749778E0,-5.783033690E0,-3.126671393E0
1.935675400E2,2.685005760E0,-5.797252364E0,-2.081084862E0
1.935775100E2,2.810723235E0,-5.651013501E0,-1.299437552E0
1.935874790E2,3.147390125E0,-5.225119269E0,-1.767164810E0
1.935974490E2,3.084573487E0,-4.770994681E0,-3.847409720E0
1.936074190E2,2.645170434E0,-3.806761338E0,-6.021911745E0
1.936173880E2,2.440255346E0,-2.462591709E0,-6.890826702E0
1.936273580E2,2.604596604E0,-2.632679611E-1,-5.630333653E0
1.936373270E2,4.477303657E0,1.437478911E0,-2.068925869E0
1.936472970E2,7.232337425E0,1.464386044E0,2.616474053E0
1.936572660E2,8.322612764E0,3.651176870E-1,6.882745265E0
1.936672360E2,7.107742031E0,2.952990085E-1,9.804626994E0
1.936772060E2,5.610806292E0,1.472399068E0,1.003484532E1
1.936871750E2,3.954711097E0,2.447800593E0,7.989400409E0
1.936971450E2,2.910846863E0,3.357269499E0,6.375998660E0
1.937071140E2,2.942850428E0,4.556348072E0,5.377550919E0
1.937170840E2,2.624494094E0,5.469476750E0,3.227040896E0
1.937270530E2,1.637054906E0,6.127300206E0,5.429543191E-1
1.937370230E2,9.521617663E-1,6.369357392E0,-1.975831472E0
1.937469930E2,6.106832027E-1,6.141079754E0,-3.549663944E0
1.937569620E2,-2.007167870E-1,5.236037775E0,-4.442998920E0
1.937669320E2,-9.690192890E-1,4.688987482E0,-4.914378934E0
1.937769010E2,-2.003723275E0,3.370054436E0,-4.207152938E0
1.937868710E2,-3.513935117E0,2.131281454E0,-2.406742029E0
1.937968410E2,-5.343559300E0,8.750451779E-1,-4.944627750E-1
1.938068100E2,-6.626237855E0,3.699685371E-1,1.207472252E0
1.938167800E2,-7.055479032E0,5.778493327E-1,1.966237068E0
1.938267490E2,-7.084637343E0,1.182143283E0,2.160384216E0
1.938367190E2,-6.902358581E0,1.939731347E0,1.764538826E0
1.938466880E2,-6.955513279E0,2.747258726E0,7.820063290E-1
1.938566580E2,-7.551055702E0,3.186230255E0,2.477611452E-1
1.938666280E2,-8.352710722E0,2.890737119E0,7.244439992E-1
1.938765970E2,-9.357174078E0,2.131826999E0,1.383219966E0
1.938865670E2,-1.040750358E1,1.182173688E0,1.898445034E0
1.938965360E2,-1.084310360E1,2.289255095E-1,2.579914045E0
1.939065060E2,-1.044231088E1,-4.099535519E-1,3.004504932E0
1.939164760E2,-9.798921865E0,-7.676324111E-1,2.690250712E0
1.939264450E2,-9.304210584E0,-1.052744985E0,2.060340695E0
